chromosome	chromosome_start	chromosome_end	entrez_gene_id	snps_hh550	snps_ho1	snps_affy500	snps_exac	snps_kg3
chr10	90965694	90967071	9023	5	8	4	5	45
chr10	90973326	91174314	3988	52	97	59	19	516
chr10	91061712	91069033	3433	3	13	5	4	47
chr10	91087651	91100728	3437	3	12	16	1	128
chr10	91137813	91144962	439996	6	13	9	1	46
chr10	91152303	91163745	3434	6	15	6	3	68
chr10	91174343	91180758	24138	1	14	4	3	75
chr10	91190056	91316398	387700	33	59	31	1	311
chr10	91342745	91405215	53354	20	32	26	7	291
chr10	91461367	91534700	9585	6	24	13	19	300
chr10	92500580	92617455	3363	19	33	18	2	278
chr10	92631473	92668312	10556	5	14	5	1	74
chr10	92671853	92681033	27063	6	15	3	1	52
chr10	92979908	93044088	84333	13	22	19	2	150
chr10	93170096	93274586	143279	7	18	10	1	154
chr10	93388199	93392858	5507	3	11	1	0	38
chr10	93558069	93625033	80351	9	20	8	6	192
chr10	93666346	93669240	143282	4	11	3	1	50
chr10	93683822	93790082	9044	9	22	14	6	206
chr10	93808399	94050844	22849	19	28	23	3	339
chr10	94050920	94113721	54708	7	12	9	0	115
chr10	94211441	94333833	3416	16	25	9	3	237
chr10	94353043	94415150	3832	13	16	5	4	212
chr10	94449712	94455397	3087	3	7	0	1	36
chr10	94594470	94819250	54536	27	167	24	7	397
chr10	94820565	94829293	340665	1	19	1	3	38
chr10	94833232	94837647	1592	5	20	5	1	42
chr10	95066186	95242074	26509	68	94	62	19	681
chr10	95256369	95288849	55165	11	24	12	7	167
chr10	95326422	95349829	338557	12	29	10	4	126
chr10	95351444	95361501	5950	7	19	6	8	114
chr10	95372345	95425767	5146	20	38	23	10	210
chr10	95427640	95462329	118924	17	27	12	5	147
chr10	95517642	95557916	9211	23	33	22	1	155
chr10	95653730	95715819	159371	12	17	12	2	124
chr10	95753746	96088149	51196	65	96	61	16	548
chr10	96092983	96122716	64318	8	23	5	7	92
chr10	96162261	96295687	23232	14	18	6	3	161
chr10	96261192	96373662	3070	8	22	8	4	183
chr10	96442710	96495947	1562	7	41	5	2	114
chr10	96447911	96613017	1557	16	87	7	8	323
chr10	96698415	96749147	1559	14	57	11	5	162
chr10	96796530	96829254	1558	15	85	15	7	155
chr10	96953957	96988685	142827	8	28	9	13	156
chr10	96997329	97050781	9124	21	38	22	6	212
chr10	97071528	97321171	10580	88	136	86	11	688
chr10	97365696	97416463	5832	16	29	20	7	189
chr10	97423153	97454712	26123	7	13	4	6	99
chr10	97454774	97637023	953	27	40	28	8	393
chr10	97620305	97793507	100127889	34	53	18	9	393
chr10	97709744	97792441	387707	16	25	13	6	219
chr10	97803151	97820627	54619	4	13	6	2	71
chr10	97889492	97923517	9849	5	20	14	5	113
chr10	97951013	98031333	29760	25	46	38	4	264
chr10	98064085	98098321	1791	9	24	22	2	151
chr10	98102973	98119092	93377	10	24	15	1	100
chr10	98124363	98273675	7093	48	94	49	1	452
chr10	98277866	98347209	56889	11	31	16	6	152
chr10	98353069	98480271	118788	40	59	26	10	320
chr10	98592039	98740800	84458	12	25	14	3	243
chr10	98741041	98745582	26148	4	9	5	3	39
chr10	98757795	98945683	6585	70	107	47	9	490
chr10	98981930	99052413	84986	17	31	18	6	174
chr10	99079098	99081580	10023	1	10	0	0	67
chr10	99092255	99094458	23401	0	4	0	0	47
chr10	99116115	99161127	23223	14	25	11	18	214
chr10	99185917	99193198	5223	2	5	1	1	27
chr10	99190928	99205774	51013	5	9	4	2	39
chr10	99205927	99217127	84287	6	15	6	6	39
chr10	99218081	99258551	64210	7	24	8	8	74
chr10	99258625	99330966	80019	22	35	15	3	178
chr10	99332198	99343641	26287	7	18	1	5	70
chr10	99349484	99350690	414157	6	11	2	6	50
chr10	99374310	99393852	118812	4	18	3	5	83
chr10	99437181	99447080	60370	8	17	4	8	88
chr10	99496880	99520652	118813	10	38	4	5	112
chr10	99526508	99531709	6425	7	26	2	2	54
chr10	99609996	99627782	401647	13	15	6	1	62
chr10	99624757	99790585	55118	42	64	31	7	318
chr10	99894428	100004654	27291	11	20	22	5	191
chr10	100007447	100028007	84171	12	16	12	6	85
chr10	100143322	100174941	84795	16	36	16	17	227
chr10	100175955	100206709	3257	15	35	7	17	201
chr10	100218875	100995619	60495	133	211	175	4	2017
chr10	101088856	101154087	26507	29	37	18	3	167
chr10	101156627	101190381	2805	16	23	9	3	74
chr10	101292710	101296281	159296	2	13	11	1	77
chr10	101370282	101380535	81894	7	15	11	3	91
chr10	101419263	101465997	57089	5	17	9	6	103
chr10	101462315	101515891	51076	8	26	13	3	83
chr10	101471601	101491866	1355	5	16	7	2	47
chr10	101542489	101611949	1244	13	70	10	7	146
chr10	101635334	101769676	23268	20	41	18	10	376
chr10	101801950	101841634	1369	13	16	6	2	121
chr10	101909848	101948091	10613	9	26	13	3	122
chr10	101948055	101989376	1147	5	20	10	2	131
chr10	101992050	102027437	55280	11	19	7	7	143
chr10	102033713	102046446	282991	6	12	4	8	101
chr10	102047903	102090243	9033	16	22	8	13	172
chr10	102106877	102124591	6319	13	16	11	4	87
chr10	102222798	102243501	7479	3	12	8	4	59
chr10	102246399	102279621	25956	5	15	8	9	61
chr10	102283497	102289757	4714	2	11	4	3	53
chr10	102295616	102309763	55662	4	17	5	3	73
chr10	102505468	102589698	5076	16	39	15	5	217
chr10	102672720	102724893	55719	10	20	5	6	88
chr10	102732286	102745373	57715	5	16	3	10	42
chr10	102737578	102747272	84545	4	14	4	10	38
chr10	102747124	102754158	56652	4	14	5	8	43
chr10	102756375	102767593	84445	9	23	9	7	58
chr10	102767567	102790890	79955	8	27	10	7	82
chr10	102790991	102800998	81855	2	12	4	3	44
chr10	102820999	102827888	81621	4	10	4	1	47
chr10	102890262	102897546	3195	12	14	2	1	64
chr10	102986733	102988717	10660	3	9	1	1	18
chr10	103113820	103317078	8945	17	32	21	3	339
chr10	103330317	103369425	25911	7	23	4	6	77
chr10	103338639	103348014	27343	3	14	3	4	42
chr10	103370423	103455110	6468	12	23	13	3	104
chr10	103530081	103535827	2253	1	9	1	0	8
chr10	103541082	103543170	10360	1	6	0	1	8
chr10	103544200	103578222	10724	2	13	1	7	32
chr10	103585731	103603677	30819	4	12	2	1	31
chr10	103605356	103815950	79591	12	29	17	3	142
chr10	103825147	103827790	79803	0	5	0	1	16
chr10	103867317	103880210	8861	1	4	0	0	39
chr10	103892787	103910088	23082	5	11	1	2	41
chr10	103911933	103923627	9221	5	17	2	4	36
chr10	103986085	103989346	83401	2	9	2	1	33
chr10	103989943	104001231	5309	6	11	3	1	39
chr10	104005289	104142656	8729	16	18	13	2	164
chr10	104154229	104162281	4791	3	11	3	5	35
chr10	104162376	104181296	5662	4	17	4	11	36
chr10	104178946	104182893	79176	1	12	1	6	23
chr10	104183002	104192418	79004	1	11	3	6	34
chr10	104209574	104216054	79946	7	12	4	2	52
chr10	104221170	104239450	79847	7	21	7	11	111
chr10	104238986	104262468	10121	5	16	8	13	117
chr10	104263744	104393292	51684	15	26	25	5	272
chr10	104404252	104418164	81603	6	13	0	1	57
chr10	104436315	104474164	403	5	16	4	1	76
chr10	104474297	104498951	118980	7	14	4	3	65
chr10	104503727	104576021	54838	17	27	26	2	203
chr10	104590288	104597290	1586	8	19	6	6	49
chr10	104613967	104632990	119032	8	13	11	1	82
chr10	104629273	104661656	57412	8	13	11	2	136
chr10	104678071	104838344	54805	15	32	27	5	318
chr10	104845940	104953056	22978	12	25	21	10	223
chr10	105036920	105050108	9118	2	12	2	0	51
chr10	105062553	105110891	84108	1	14	1	1	88
chr10	105127724	105148822	6877	1	14	1	3	39
chr10	105156405	105206049	22984	13	27	5	12	56
chr10	105206543	105212660	51063	7	12	2	10	24
chr10	105213144	105218645	255022	10	13	3	8	41
chr10	105232561	105238997	119395	14	12	7	1	77
chr10	105253736	105352309	9148	28	53	13	8	246
chr10	105353784	105615301	9644	65	94	49	12	612
chr10	105642300	105677963	79991	15	20	12	4	131
chr10	105726959	105788991	9748	12	31	18	10	192
chr10	105791044	105845760	1308	15	34	24	18	133
chr10	105881816	105886143	119392	1	9	2	1	51
chr10	105889646	105992120	80217	23	41	38	10	242
chr10	105995114	106027215	9446	5	53	16	4	182
chr10	106028631	106059176	119391	11	58	22	5	162
chr10	106071894	106098162	85450	9	17	15	1	83
chr10	106113522	106214865	159686	22	41	19	5	168
chr10	106400859	107024993	22986	132	178	200	4	1584
chr10	108336940	108924292	114815	131	228	148	7	1571
chr10	111624524	111683311	7511	8	22	14	3	104
chr10	111756126	111895323	120	12	29	13	2	295
chr10	111967363	112047123	4601	16	22	14	3	208
chr10	112052798	112064709	10285	4	12	3	2	38
chr10	112257596	112271302	1847	4	7	3	1	40
chr10	112327449	112364394	9126	5	18	10	8	133
chr10	112404111	112599227	282996	62	115	68	8	625
chr10	112631565	112659764	27250	9	18	10	1	70
chr10	112679301	112773425	8036	11	21	11	2	159
chr10	112836790	112840658	150	4	11	4	1	47
chr10	113909624	113975135	57678	14	29	14	7	148
chr10	114043493	114064793	6975	15	30	9	3	116
chr10	114133776	114188138	51703	14	28	16	6	119
chr10	114190058	114206672	64429	4	19	5	5	55
chr10	114206756	114578503	143187	99	136	81	1	674
chr10	114710009	114927437	6934	44	72	33	1	375
chr10	115312785	115349358	3026	34	62	25	7	206
chr10	115348475	115423886	4892	38	73	34	31	338
chr10	115438942	115490662	840	15	31	15	6	223
chr10	115511213	115543188	79949	12	34	17	7	183
chr10	115594488	115614142	9937	5	12	3	2	37
chr10	115614420	115676953	374354	15	24	7	4	52
chr10	115803806	115806667	153	3	9	0	2	52
chr10	115880621	115933979	55088	8	18	5	3	64
chr10	115939029	115992063	56165	7	15	9	5	139
chr10	115999089	116051272	340706	19	33	15	8	134
chr10	116054583	116164515	84632	25	62	28	9	314
chr10	116190872	116444414	3983	79	102	76	4	646
chr10	116581503	116659591	57700	13	32	13	6	247
chr10	116697952	116737430	142940	9	17	8	2	97
chr10	116853124	117708503	26033	118	188	143	6	1837
chr10	117816444	118032979	2674	75	126	80	3	642
chr10	118083940	118139541	374355	16	28	15	0	184
chr10	118187379	118237469	119548	13	33	17	5	215
chr10	118305443	118327367	5406	4	9	2	1	40
chr10	118349935	118368687	5407	16	25	7	6	111
chr10	118423207	118429481	143379	9	19	13	2	51
chr10	118430703	118502085	259217	21	37	28	2	270
chr10	118609023	118671297	387712	10	24	11	4	91
chr10	118643742	118765113	57698	14	23	16	2	123
chr10	118888032	118897812	11023	2	9	1	0	41
chr10	118957000	118969810	338567	9	14	15	2	107
chr10	119000604	119038941	6571	13	35	16	8	145
chr10	119040000	119134978	118987	11	30	16	4	222
chr10	119301956	119309057	2018	4	7	4	0	58
chr10	119764427	119806114	22841	6	19	6	2	75
chr10	120065401	120101840	63877	9	21	11	1	57
chr10	120352916	120355160	2834	6	16	4	0	61
chr10	120440494	120514761	143384	13	25	14	0	216
chr10	120789228	120793854	340719	3	9	2	0	35
chr10	120794356	120840396	8661	10	17	2	3	114
chr10	120863598	120897496	404636	7	23	8	1	165
chr10	120900279	120925189	119559	7	22	6	4	115
chr10	120927215	120938345	10935	2	9	0	4	41
chr10	120967101	121215131	2869	72	105	53	5	642
chr10	121259340	121302220	6001	17	33	9	1	168
chr10	121334199	121356541	7073	4	12	5	0	60
chr10	121410882	121437331	9531	20	25	7	5	142
chr10	121485569	121588652	22876	8	25	10	11	206
chr10	121588972	121633133	79892	7	20	10	10	185
chr10	121652223	121702014	11196	7	16	13	7	217
chr10	122216466	122349367	196051	37	83	50	3	456
chr10	122610695	122669036	55717	11	25	20	10	323
chr10	123237848	123357972	2263	40	69	18	3	285
chr10	123499939	123687977	11101	35	54	52	7	625
chr10	123716603	123734732	54780	5	15	6	5	120
chr10	123748689	124014060	10579	116	151	98	22	1072
chr10	124030821	124097677	118663	44	59	32	14	298
chr10	124134173	124191867	59338	13	23	9	7	211
chr10	124221041	124274424	5654	21	43	25	8	219
chr10	124320181	124403252	1755	0	52	0	16	442
chr10	124457225	124459342	399814	8	12	8	3	53
chr10	124591665	124610309	50624	3	11	6	1	34
chr10	124608594	124639157	196792	5	16	3	2	25
chr10	124670217	124672627	118670	1	9	1	0	27
chr10	124690419	124713919	80007	11	18	5	2	49
chr10	124713897	124757029	118672	14	33	14	6	124
chr10	124750322	124768333	64376	9	23	8	7	89
chr10	124768532	124817827	36	18	29	23	6	158
chr10	124895567	124897247	340784	8	10	4	0	45
chr10	124907638	124910188	3167	2	9	4	1	38
chr10	124913793	124924886	9184	5	16	7	1	43
chr10	125425871	125454123	2849	17	30	20	3	132
chr10	125472792	125699779	119587	47	115	50	11	901
chr10	125767184	125853206	51363	6	36	15	4	278
chr10	126085876	126107505	4942	6	11	6	5	87
chr10	126150403	126306457	64077	83	123	39	3	887
chr10	126305649	126480296	9679	28	64	31	1	427
chr10	126436721	126480446	399818	3	11	1	1	117
chr10	126490354	126525239	23172	5	11	3	2	103
chr10	126630692	126676758	54764	11	27	5	6	119
chr10	126676418	126849739	1488	76	132	51	17	601
chr10	127344263	127371713	387718	7	17	15	0	85
chr10	127408084	127452712	26098	7	19	5	8	57
chr10	127455022	127464390	118856	3	13	1	5	24
chr10	127477146	127511817	7390	3	17	11	2	94
chr10	127512115	127542264	56647	1	12	4	3	54
chr10	127524906	127585005	55760	3	19	6	6	93
chr10	127585108	127698161	92565	13	33	15	7	331
chr10	127700950	128077065	8038	168	283	145	15	1450
chr10	128113566	128359015	118611	90	122	67	6	707
chr10	128593978	129250781	1793	173	305	139	37	1627
chr10	129347613	129350935	594857	16	19	11	2	154
chr10	129535499	129539450	399823	3	14	11	2	117
chr10	129676105	129691211	119467	17	31	8	2	82
chr10	129705325	129884119	5791	57	108	35	16	580
chr10	129894923	129924649	4288	20	45	4	35	169
chr10	131265478	131566271	4255	71	141	67	4	1035
chr10	131633547	131762538	253738	40	63	22	1	277
chr10	131934663	131982785	10539	26	35	28	4	309
chr10	132890654	133109986	256536	84	179	70	4	1010
chr10	133747955	133773331	55844	5	15	5	2	116
chr10	133781578	133795435	664	1	9	8	1	114
chr10	133918175	133998313	282973	26	55	23	22	576
chr10	134000404	134019266	10570	7	19	11	7	172
chr10	134020994	134145353	282974	27	65	14	29	555
chr10	134145614	134195010	80313	11	32	8	19	243
chr10	134210672	134231367	170394	7	14	3	4	115
chr10	134257831	134262912	170393	3	8	0	0	46
chr10	134351324	134596979	3632	30	53	22	7	349
chr10	134598300	134599556	84504	4	10	0	2	35
chr10	134621896	134756327	255352	29	52	11	35	478
chr10	134886504	134945179	84435	14	30	5	16	282
chr10	134973951	135039916	85442	17	35	7	24	335
chr10	135043778	135045062	8433	6	12	0	8	76
chr10	135051408	135055433	27287	10	18	0	9	89
chr10	135093135	135125841	10844	7	21	3	14	136
chr10	135121979	135126666	118472	0	7	2	2	38
chr10	135138927	135150475	50632	3	9	0	1	55
chr10	135160650	135166187	118471	2	13	0	1	96
chr10	135168658	135171529	282969	2	13	0	1	92
chr10	135175984	135187193	1892	5	20	5	3	107
chr10	135192695	135205198	196743	5	20	6	9	78
chr10	135207598	135234811	92170	5	24	2	10	147
chr10	135340876	135374724	1571	19	84	19	27	278
chr10	135367404	135381795	93426	6	31	14	23	188
chr10	135437399	135440299	441581	6	12	4	8	87
chr11	167784	207428	51272	7	18	3	20	145
chr11	196738	200258	113746	6	10	1	8	83
chr11	208530	215113	60626	14	24	5	11	123
chr11	215427	236431	23410	16	32	12	25	215
chr11	236808	252984	5719	20	33	13	19	217
chr11	278570	285304	171389	8	20	3	13	99
chr11	289135	295688	80162	6	21	2	15	121
chr11	298203	299526	387733	5	21	1	15	111
chr11	308107	309409	10581	2	14	1	11	81
chr11	311317	315271	8519	1	15	0	13	96
chr11	319673	320914	10410	1	10	0	5	69
chr11	369804	382117	338707	4	17	5	9	163
chr11	394217	404908	11187	4	13	0	12	105
chr11	405716	417397	59307	5	12	0	12	64
chr11	417930	442011	338440	8	8	1	7	98
chr11	450280	491399	81490	6	13	2	16	160
chr11	494513	507300	6050	3	11	1	16	124
chr11	532242	537287	3265	0	10	0	3	109
chr11	537522	554916	115399	5	21	0	28	157
chr11	554855	560779	256329	5	18	1	26	119
chr11	560404	564024	8045	4	16	2	24	104
chr11	576483	612220	57661	8	32	3	29	170
chr11	612555	615999	3665	6	22	1	27	67
chr11	616575	626078	53841	5	22	1	27	77
chr11	626319	627171	6343	4	14	1	9	50
chr11	637293	640706	1815	2	12	1	2	75
chr11	644225	695740	10522	12	33	6	14	260
chr11	695609	704129	283232	4	15	2	9	103
chr11	706120	727726	64787	6	17	4	12	141
chr11	747329	765024	6888	6	15	6	2	82
chr11	787104	790123	51286	2	8	0	2	40
chr11	790475	796221	79751	4	12	0	10	57
chr11	799180	805245	55367	4	9	0	11	51
chr11	808836	812875	6181	4	10	0	10	54
chr11	818902	825573	57104	4	19	1	11	65
chr11	827585	831991	283229	3	29	2	14	86
chr11	832843	838834	977	3	31	2	13	91
chr11	839721	842545	5441	1	24	1	7	80
chr11	842812	867116	7106	2	27	1	9	106
chr11	867860	915058	66005	3	20	4	8	119
chr11	925841	1012240	161	12	23	14	34	312
chr11	1012824	1036706	4588	10	18	2	39	89
chr11	1074875	1104416	4583	13	30	3	58	246
chr11	1142474	1288726	727897	11	50	4	87	339
chr11	1295601	1330852	54472	6	27	6	1	102
chr11	1411129	1483326	9024	15	23	4	9	347
chr11	1490688	1507786	81532	10	14	3	8	95
chr11	1575281	1593459	1850	2	8	2	2	94
chr11	1605572	1606513	387264	3	6	4	0	69
chr11	1618409	1619524	440021	5	11	5	3	64
chr11	1651033	1652160	439915	13	26	5	10	157
chr11	1718425	1718985	440023	9	13	2	3	117
chr11	1773982	1785222	1509	2	6	0	7	66
chr11	1849537	1858751	90019	5	15	4	15	87
chr11	1860219	1862910	7136	2	12	1	15	64
chr11	1874200	1913497	4046	14	27	3	15	210
chr11	1940792	1959936	7140	5	15	3	2	92
chr11	1961860	2005752	6150	9	25	8	7	185
chr11	2185159	2193107	7054	5	20	0	7	93
chr11	2289725	2292182	430	5	13	4	0	88
chr11	2316875	2324279	29125	16	19	4	9	150
chr11	2323227	2339430	10077	17	18	4	10	177
chr11	2397419	2418627	975	8	17	1	4	151
chr11	2421718	2425106	10078	3	14	1	8	83
chr11	2425745	2444275	29850	6	25	2	17	141
chr11	2466221	2870221	3784	132	195	69	10	1063
chr11	2904443	2907043	1028	9	17	4	0	47
chr11	2920951	2946476	5002	13	35	5	10	141
chr11	2949503	2950685	7262	2	12	0	3	62
chr11	2965661	3013607	4676	12	28	9	6	218
chr11	3022152	3078667	833	12	18	16	6	187
chr11	3108346	3186582	114879	35	58	4	16	390
chr11	3239174	3240043	386746	7	17	2	9	81
chr11	3248883	3253616	116534	12	26	8	9	129
chr11	3379157	3400448	7748	14	27	15	7	175
chr11	3659733	3663546	116969	6	18	2	4	140
chr11	3666361	3685646	417	10	33	8	7	196
chr11	3686818	3692614	57053	8	19	7	3	61
chr11	3696241	3819018	4928	24	38	18	11	287
chr11	3819049	3847601	27315	13	20	10	3	160
chr11	3848208	3862184	391	13	19	12	3	91
chr11	3876932	4114439	6786	53	66	54	4	541
chr11	4115924	4160106	6240	9	26	14	5	214
chr11	4388581	4389525	143496	4	8	5	1	41
chr11	4406158	4414926	6737	10	17	11	5	132
chr11	4470525	4471588	119774	7	13	8	2	91
chr11	4510109	4511138	390036	5	10	2	2	44
chr11	4566421	4567374	119772	11	25	13	6	156
chr11	4592653	4599050	143501	17	27	11	4	105
chr11	4608021	4609135	143502	10	14	10	4	41
chr11	4619905	4629451	55128	9	19	8	4	57
chr11	4660945	4662068	390038	12	20	11	4	118
chr11	4664650	4675738	143503	22	35	16	6	190
chr11	4701401	4719072	81285	20	39	11	8	151
chr11	4726157	5013659	56547	116	213	102	76	1133
chr11	4790209	4791168	256892	3	17	10	17	89
chr11	4824663	4827269	119695	8	20	7	5	126
chr11	4842551	4843686	119694	9	12	10	2	74
chr11	4869467	4870438	119692	6	8	4	7	64
chr11	4903049	4904113	401665	5	13	3	0	29
chr11	4928563	4929610	119687	15	21	14	6	72
chr11	4935949	4936893	81282	18	31	11	13	78
chr11	4944604	4945569	79324	18	31	13	9	70
chr11	4967389	4968330	401666	7	20	9	18	137
chr11	4976002	4976943	401667	3	14	4	16	120
chr11	5020213	5021160	119682	9	17	10	8	76
chr11	5067756	5068691	119679	8	15	8	7	192
chr11	5079880	5080857	119678	16	24	6	7	178
chr11	5152922	5153872	390054	7	12	2	2	36
chr11	5172239	5207612	23538	16	26	16	4	362
chr11	5220965	5221930	283111	9	18	9	2	140
chr11	5253908	5256600	3045	7	25	12	2	90
chr11	5269313	5271122	3047	8	18	11	1	103
chr11	5274420	5667019	3048	215	373	180	130	2410
chr11	5289582	5526847	3046	135	243	124	98	1612
chr11	5322244	5323226	79339	4	11	5	3	90
chr11	5344541	5345582	79345	15	22	9	10	122
chr11	5372738	5373676	390058	21	42	6	32	239
chr11	5410607	5411664	390059	13	25	17	6	173
chr11	5443341	5444436	390061	11	21	16	14	195
chr11	5451381	5462744	390063	23	40	23	21	185
chr11	5474638	5475707	390064	15	23	8	5	138
chr11	5509915	5510979	390066	10	23	20	3	78
chr11	5528530	5531215	50613	13	27	17	9	60
chr11	5535623	5537935	143630	12	26	16	9	71
chr11	5549360	5573008	390067	20	29	23	7	227
chr11	5602107	5603114	340980	11	19	6	9	145
chr11	5617339	5634188	117854	22	28	11	7	194
chr11	5684787	5959849	85363	102	170	92	57	1514
chr11	5710919	5758319	10346	33	54	25	15	365
chr11	5757681	5758768	387748	6	12	10	4	92
chr11	5775923	5776959	390072	8	13	12	5	134
chr11	5798890	5799864	390075	4	10	0	8	88
chr11	5809084	5810046	79473	9	13	3	12	98
chr11	5841544	5842578	390077	13	13	8	3	96
chr11	5877979	5878932	390079	2	11	6	1	119
chr11	5905501	5906527	390081	7	10	5	7	105
chr11	5968577	5969524	390083	7	14	2	2	53
chr11	6007171	6008160	338751	8	14	14	7	45
chr11	6023281	6024378	120793	10	20	19	3	94
chr11	6047978	6048934	120796	7	13	1	1	52
chr11	6128914	6130065	196335	4	17	1	2	85
chr11	6220376	6221489	120787	8	16	3	4	37
chr11	6226796	6232362	160298	12	23	6	8	40
chr11	6232565	6255941	84067	13	28	7	7	51
chr11	6260330	6265707	1262	6	13	3	1	23
chr11	6280966	6293357	887	14	24	9	2	82
chr11	6340176	6341877	112464	9	20	11	2	78
chr11	6411655	6416225	6609	4	10	6	7	48
chr11	6413729	6440644	322	10	21	8	7	97
chr11	6452279	6462294	3263	7	15	5	3	54
chr11	6469845	6495214	10612	13	26	5	11	71
chr11	6496928	6502666	23647	6	14	0	4	39
chr11	6502690	6530208	26515	14	28	9	10	116
chr11	6518490	6593252	144132	27	51	20	30	212
chr11	6616305	6624756	23378	7	22	4	12	61
chr11	6624961	6632101	3611	6	25	8	17	59
chr11	6632073	6633898	6881	5	20	8	16	49
chr11	6633997	6640692	1200	4	19	8	22	54
chr11	6642556	6677085	8642	16	27	13	20	109
chr11	6701616	6704632	63875	9	16	2	2	95
chr11	6789238	6790188	338755	7	14	7	4	108
chr11	6806248	6807245	144125	7	14	9	6	89
chr11	6815756	6817128	8590	6	18	16	6	72
chr11	6866883	6867927	144124	2	7	7	1	133
chr11	6890924	6891976	341276	11	17	24	8	139
